distortion,level,level_numeric,snr_db_mean,name,snr_db,n_clean_kp,n_stage_kp,n_good,good_ratio
noise,25,25.0,10.108449678631985,P1676,6.576728204306671,536,976,185,0.3451492537313433
noise,25,25.0,10.108449678631985,P1693,4.356434473670643,825,929,174,0.2109090909090909
noise,25,25.0,10.108449678631985,P1960,10.454896832320532,1000,1000,798,0.798
noise,25,25.0,10.108449678631985,P2002,12.61645090590527,1000,1000,730,0.73
noise,25,25.0,10.108449678631985,P2045,8.59041952840807,1000,1000,668,0.668
noise,25,25.0,10.108449678631985,P2210,13.589568375205769,1000,1000,696,0.696
noise,25,25.0,10.108449678631985,P2257,10.109261808004437,1000,1000,684,0.684
noise,25,25.0,10.108449678631985,P2278,13.042293298374224,1000,1000,587,0.587
noise,25,25.0,10.108449678631985,P2332,12.563257648400723,1000,1000,644,0.644
noise,25,25.0,10.108449678631985,P2352,11.44733846765272,1000,1000,690,0.69
noise,25,25.0,10.108449678631985,P2456,11.31900364309873,1000,1000,710,0.71
noise,25,25.0,10.108449678631985,P2528,10.806534867124878,1000,1000,738,0.738
noise,25,25.0,10.108449678631985,P2591,10.991131578552288,1000,1000,720,0.72
noise,25,25.0,10.108449678631985,P2613,9.37348864071137,1000,1000,786,0.786
noise,25,25.0,10.108449678631985,P2724,11.927110987673064,1000,1000,611,0.611
noise,25,25.0,10.108449678631985,P2754,13.373608469351144,1000,1000,646,0.646
noise,35,35.0,7.606840899682929,P0063,11.048568196713749,1000,1000,627,0.627
noise,35,35.0,7.606840899682929,P0081,8.564251980221162,1000,1000,583,0.583
noise,35,35.0,7.606840899682929,P0198,8.962329374289618,1000,1000,614,0.614
noise,35,35.0,7.606840899682929,P0308,5.872112228888487,1000,1000,400,0.4
noise,35,35.0,7.606840899682929,P0336,6.321857831587458,1000,1000,649,0.649
noise,35,35.0,7.606840899682929,P0345,5.750366408922911,1000,1000,526,0.526
noise,35,35.0,7.606840899682929,P0363,7.524264517105561,1000,1000,616,0.616
noise,35,35.0,7.606840899682929,P0368,7.685492994232131,1000,1000,579,0.579
noise,35,35.0,7.606840899682929,P0377,7.0693892481409275,1000,1000,271,0.271
noise,35,35.0,7.606840899682929,P0452,9.247768995799662,1000,1000,658,0.658
noise,35,35.0,7.606840899682929,P0517,7.898240342796321,1000,1000,712,0.712
noise,35,35.0,7.606840899682929,P0565,5.732585071650208,1000,1000,645,0.645
noise,35,35.0,7.606840899682929,P0649,4.020120765566498,1000,1000,245,0.245
noise,35,35.0,7.606840899682929,P0699,8.031884146835937,1000,1000,652,0.652
noise,35,35.0,7.606840899682929,P0806,9.752746964185263,1000,1000,519,0.519
noise,35,35.0,7.606840899682929,P1003,5.309191479392038,1000,1000,559,0.559
noise,35,35.0,7.606840899682929,P1029,7.9252876670846275,1000,1000,561,0.561
noise,35,35.0,7.606840899682929,P1148,9.86422811538182,417,1000,145,0.34772182254196643
noise,35,35.0,7.606840899682929,P1158,7.596510922962655,939,1000,186,0.19808306709265175
noise,35,35.0,7.606840899682929,P1207,2.457235977217895,93,756,0,0.0
noise,35,35.0,7.606840899682929,P1216,4.423860006043564,155,800,0,0.0
noise,35,35.0,7.606840899682929,P1242,8.818687332292992,1000,1000,232,0.232
noise,35,35.0,7.606840899682929,P1358,8.436669854810036,1000,1000,458,0.458
noise,35,35.0,7.606840899682929,P1522,4.836094459870875,1000,1000,335,0.335
noise,35,35.0,7.606840899682929,P1676,4.204731345305023,536,986,120,0.22388059701492538
noise,35,35.0,7.606840899682929,P1693,2.0787386105455727,825,943,92,0.11151515151515151
noise,35,35.0,7.606840899682929,P1960,7.967248691920599,1000,1000,736,0.736
noise,35,35.0,7.606840899682929,P2002,10.125409065632144,1000,1000,662,0.662
noise,35,35.0,7.606840899682929,P2045,5.900434693190877,1000,1000,588,0.588
noise,35,35.0,7.606840899682929,P2210,11.097135733621831,1000,1000,618,0.618
noise,35,35.0,7.606840899682929,P2257,7.532889420901691,1000,1000,597,0.597
noise,35,35.0,7.606840899682929,P2278,10.564978628800102,1000,1000,532,0.532
noise,35,35.0,7.606840899682929,P2332,10.046179274532005,1000,1000,554,0.554
noise,35,35.0,7.606840899682929,P2352,8.939859766946354,1000,1000,601,0.601
noise,35,35.0,7.606840899682929,P2456,8.845014137401698,1000,1000,649,0.649
noise,35,35.0,7.606840899682929,P2528,8.313440924873545,1000,1000,662,0.662
noise,35,35.0,7.606840899682929,P2591,8.496307777134128,1000,1000,642,0.642
noise,35,35.0,7.606840899682929,P2613,6.723096329204116,1000,1000,703,0.703
noise,35,35.0,7.606840899682929,P2724,9.397481110245389,1000,1000,523,0.523
noise,35,35.0,7.606840899682929,P2754,10.89094559506968,1000,1000,569,0.569
noise,50,50.0,4.980252769363661,P0063,8.420981274281994,1000,1000,510,0.51
noise,50,50.0,4.980252769363661,P0081,5.742045445268489,1000,1000,436,0.436
noise,50,50.0,4.980252769363661,P0198,6.372664185148487,1000,1000,456,0.456
noise,50,50.0,4.980252769363661,P0308,3.3457982474153103,1000,1000,255,0.255
noise,50,50.0,4.980252769363661,P0336,3.817266105915387,1000,1000,540,0.54
noise,50,50.0,4.980252769363661,P0345,3.233899461288223,1000,1000,365,0.365
noise,50,50.0,4.980252769363661,P0363,4.847427646963676,1000,1000,440,0.44
noise,50,50.0,4.980252769363661,P0368,4.984548867376802,1000,1000,419,0.419
noise,50,50.0,4.980252769363661,P0377,4.383407127869971,1000,1000,140,0.14
noise,50,50.0,4.980252769363661,P0452,6.559730406814958,1000,1000,541,0.541
noise,50,50.0,4.980252769363661,P0517,5.299530746845117,1000,1000,621,0.621
noise,50,50.0,4.980252769363661,P0565,3.207445463700939,1000,1000,504,0.504
noise,50,50.0,4.980252769363661,P0649,1.198685409516268,1000,1000,121,0.121
noise,50,50.0,4.980252769363661,P0699,5.270684218328164,1000,1000,529,0.529
noise,50,50.0,4.980252769363661,P0806,7.096314487272921,1000,1000,369,0.369
noise,50,50.0,4.980252769363661,P1003,2.6347644987507053,1000,1000,400,0.4
noise,50,50.0,4.980252769363661,P1029,5.385124305288029,1000,1000,422,0.422
noise,50,50.0,4.980252769363661,P1148,7.164647521404321,417,1000,111,0.26618705035971224
noise,50,50.0,4.980252769363661,P1158,5.016450166837698,939,1000,101,0.10756123535676251
noise,50,50.0,4.980252769363661,P1207,0.0615826783338469,93,866,0,0.0
noise,50,50.0,4.980252769363661,P1216,1.9967531047946827,155,879,1,0.0064516129032258064
noise,50,50.0,4.980252769363661,P1242,6.0848033094447995,1000,1000,118,0.118
noise,50,50.0,4.980252769363661,P1358,5.760237204532313,1000,1000,257,0.257
noise,50,50.0,4.980252769363661,P1522,2.392292725142042,1000,1000,223,0.223
noise,50,50.0,4.980252769363661,P1676,1.7773556563940107,536,990,67,0.125
noise,50,50.0,4.980252769363661,P1693,-0.3561990499188405,825,966,34,0.041212121212121214
noise,50,50.0,4.980252769363661,P1960,5.368404670308264,1000,1000,643,0.643
noise,50,50.0,4.980252769363661,P2002,7.477305172744494,1000,1000,537,0.537
noise,50,50.0,4.980252769363661,P2045,3.045400340762248,1000,1000,458,0.458
noise,50,50.0,4.980252769363661,P2210,8.417491432910921,1000,1000,460,0.46
noise,50,50.0,4.980252769363661,P2257,4.829972755911008,1000,1000,480,0.48
noise,50,50.0,4.980252769363661,P2278,7.925426993026543,1000,1000,396,0.396
noise,50,50.0,4.980252769363661,P2332,7.384516854645794,1000,1000,406,0.406
noise,50,50.0,4.980252769363661,P2352,6.305120693691312,1000,1000,451,0.451
noise,50,50.0,4.980252769363661,P2456,6.232592206623085,1000,1000,532,0.532
noise,50,50.0,4.980252769363661,P2528,5.716742859358506,1000,1000,532,0.532
noise,50,50.0,4.980252769363661,P2591,5.895345580959301,1000,1000,502,0.502
noise,50,50.0,4.980252769363661,P2613,3.9176376769619137,1000,1000,563,0.563
noise,50,50.0,4.980252769363661,P2724,6.740637879054518,1000,1000,384,0.384
noise,50,50.0,4.980252769363661,P2754,8.255274442578191,1000,1000,415,0.415
