distortion,level,level_numeric,snr_db_mean,name,ods_threshold,ods_f_score,snr_db
noise,35,35.0,7.606840899682929,P2278,131,0.1329423287015198,10.564978628800102
noise,35,35.0,7.606840899682929,P2332,79,0.0917502164749526,10.046179274532005
noise,35,35.0,7.606840899682929,P2352,20,0.0,8.939859766946354
noise,35,35.0,7.606840899682929,P2456,183,0.0045653942705935,8.845014137401698
noise,35,35.0,7.606840899682929,P2528,153,0.0263991354142431,8.313440924873545
noise,35,35.0,7.606840899682929,P2591,168,0.120353109989357,8.496307777134128
noise,35,35.0,7.606840899682929,P2613,175,0.3638669009853799,6.723096329204116
noise,35,35.0,7.606840899682929,P2724,86,0.0219288198421458,9.397481110245389
noise,35,35.0,7.606840899682929,P2754,20,0.0041637743322723,10.89094559506968
noise,50,50.0,4.980252769363661,P0063,153,0.2592693782437782,8.420981274281994
noise,50,50.0,4.980252769363661,P0081,27,0.0858581026557763,5.742045445268489
noise,50,50.0,4.980252769363661,P0198,20,0.1805708171368381,6.372664185148487
noise,50,50.0,4.980252769363661,P0308,20,0.0473661488679252,3.3457982474153103
noise,50,50.0,4.980252769363661,P0336,20,0.1078660826766356,3.817266105915387
noise,50,50.0,4.980252769363661,P0345,20,0.0725091778955382,3.233899461288223
noise,50,50.0,4.980252769363661,P0363,20,0.2518874774525325,4.847427646963676
noise,50,50.0,4.980252769363661,P0368,20,0.1721569815088836,4.984548867376802
noise,50,50.0,4.980252769363661,P0377,20,0.0016043440700974,4.383407127869971
noise,50,50.0,4.980252769363661,P0452,20,0.0341511531241846,6.559730406814958
noise,50,50.0,4.980252769363661,P0517,94,0.2337282087448177,5.299530746845117
noise,50,50.0,4.980252769363661,P0565,64,0.125704735496964,3.207445463700939
noise,50,50.0,4.980252769363661,P0649,20,0.074908326156018,1.198685409516268
noise,50,50.0,4.980252769363661,P0699,20,0.0899497611385463,5.270684218328164
noise,50,50.0,4.980252769363661,P0806,20,0.1511591587372392,7.096314487272921
noise,50,50.0,4.980252769363661,P1003,108,0.1156686611786533,2.6347644987507053
noise,50,50.0,4.980252769363661,P1029,123,0.0987049070576294,5.385124305288029
noise,50,50.0,4.980252769363661,P1148,20,0.0101184028133277,7.164647521404321
noise,50,50.0,4.980252769363661,P1158,20,0.1160247893384259,5.016450166837698
noise,50,50.0,4.980252769363661,P1207,20,1.0,0.0615826783338469
noise,50,50.0,4.980252769363661,P1216,20,0.0,1.9967531047946827
noise,50,50.0,4.980252769363661,P1242,27,0.019055180627233,6.0848033094447995
noise,50,50.0,4.980252769363661,P1358,20,0.0021461530207103,5.760237204532313
noise,50,50.0,4.980252769363661,P1522,20,0.0,2.392292725142042
noise,50,50.0,4.980252769363661,P1676,20,0.0,1.7773556563940107
noise,50,50.0,4.980252769363661,P1693,20,1.0,-0.3561990499188405
noise,50,50.0,4.980252769363661,P1960,20,0.5010872140555622,5.368404670308264
noise,50,50.0,4.980252769363661,P2002,20,0.2322041235365078,7.477305172744494
noise,50,50.0,4.980252769363661,P2045,20,0.1606128332635631,3.045400340762248
noise,50,50.0,4.980252769363661,P2210,49,0.2265734710886407,8.417491432910921
noise,50,50.0,4.980252769363661,P2257,20,0.152340332331407,4.829972755911008
noise,50,50.0,4.980252769363661,P2278,64,0.1290986730726847,7.925426993026543
noise,50,50.0,4.980252769363661,P2332,27,0.1102760648602223,7.384516854645794
noise,50,50.0,4.980252769363661,P2352,20,0.0,6.305120693691312
noise,50,50.0,4.980252769363661,P2456,94,0.004218476835209,6.232592206623085
noise,50,50.0,4.980252769363661,P2528,86,0.0262799187022503,5.716742859358506
noise,50,50.0,4.980252769363661,P2591,20,0.1076154295329312,5.895345580959301
noise,50,50.0,4.980252769363661,P2613,86,0.4199674140600672,3.9176376769619137
noise,50,50.0,4.980252769363661,P2724,20,0.0129986244841815,6.740637879054518
noise,50,50.0,4.980252769363661,P2754,20,0.0030341264390056,8.255274442578191
